customer_id,company_size,vertical,onboard_channel,region,account_manager,credit_limit_gbp,payment_terms_days,years_in_business,is_vip
16767,Large,Online Retailer,Direct Sales,UK,Oliver Walsh,12750,90,20,1
16768,Small,Department Store,Online Enquiry,UK,Self-Serve,500,60,1,0
16769,Small,Department Store,Trade Show,UK,Self-Serve,500,60,3,0
16770,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,2,0
16771,Medium,Online Retailer,Online Enquiry,UK,James Thornton,1250,30,9,0
16773,Small,Homeware Retail,Referral,UK,Self-Serve,250,90,3,0
16774,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,10,0
16775,Medium,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,1000,60,19,0
16776,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,1,0
16777,Small,Gift Shop,Trade Show,UK,Self-Serve,250,90,7,0
16778,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,30,8,0
16779,Large,Gift Shop,Referral,UK,Oliver Walsh,14500,90,22,1
16780,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,3,0
16781,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,4,0
16782,Medium,Department Store,Trade Show,UK,Sarah Bennett,1000,60,6,0
16784,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
16788,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,1,0
16789,Small,Florist,Trade Show,UK,Self-Serve,750,30,5,0
16790,Medium,Gift Shop,Cold Outreach,UK,Priya Kapoor,1500,30,2,0
16791,Medium,Online Retailer,Direct Sales,UK,Oliver Walsh,1000,30,9,0
16792,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,1,0
16793,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,6,0
16794,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1750,30,7,0
16795,Small,Gift Shop,Cold Outreach,UK,Self-Serve,750,30,6,0
16796,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,8,0
16800,Medium,Online Retailer,Online Enquiry,UK,Sarah Bennett,2000,90,18,0
16801,Medium,Online Retailer,Trade Show,UK,James Thornton,1500,60,1,0
16803,Small,Department Store,Referral,UK,Self-Serve,250,30,2,0
16804,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,4,0
16805,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,6,0
16806,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,1,0
16807,Medium,Online Retailer,Trade Show,UK,James Thornton,1250,30,5,0
16808,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,5,0
16809,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,90,5,0
16810,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,6,0
16811,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,6,0
16812,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,6,0
16813,Medium,Market Trader,Online Enquiry,UK,James Thornton,3000,30,11,0
16814,Large,Homeware Retail,Cold Outreach,UK,Priya Kapoor,10000,90,18,1
16816,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,7,0
16817,Medium,Market Trader,Referral,UK,Mohammed Al-Rashid,1250,90,1,0
16818,Medium,Florist,Online Enquiry,UK,Sarah Bennett,2000,90,18,0
16820,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,1,0
16823,Small,Gift Shop,Referral,UK,Self-Serve,500,30,2,0
16824,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
16825,Small,Market Trader,Referral,UK,Self-Serve,500,30,7,0
16826,Small,Florist,Cold Outreach,UK,Self-Serve,250,30,1,0
16828,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,5,0
16829,Small,Gift Shop,Cold Outreach,UK,Self-Serve,1000,30,7,0
16830,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,60,8,0
16832,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,3,0
16833,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,500,60,8,0
16834,Small,Other,Online Enquiry,UK,Self-Serve,250,60,3,0
16835,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
16836,Small,Online Retailer,Referral,UK,Self-Serve,500,30,2,0
16837,Medium,Gift Shop,Trade Show,UK,James Thornton,250,30,6,0
16838,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,6,0
16839,Large,Market Trader,Direct Sales,UK,Oliver Walsh,10000,60,19,1
16841,Medium,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,2250,30,12,0
16842,Medium,Other,Trade Show,UK,Sarah Bennett,1000,30,11,0
16843,Large,Online Retailer,Direct Sales,UK,James Thornton,10000,90,24,1
16846,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,8,0
16847,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,1,0
16848,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,2,0
16849,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,4,0
16850,Small,Gift Shop,Referral,UK,Self-Serve,250,30,5,0
16851,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,3,0
16852,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,8,0
16855,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,11,0
16856,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,6,0
16858,Small,Department Store,Trade Show,UK,Self-Serve,250,30,5,0
16859,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,8,0
16861,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,1,0
16863,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,5,0
16866,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
16869,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,3,0
16871,Medium,Market Trader,Online Enquiry,UK,Mohammed Al-Rashid,500,30,4,0
16872,Small,Market Trader,Referral,UK,Self-Serve,250,30,4,0
16873,Large,Online Retailer,Direct Sales,UK,James Thornton,10000,90,18,1
16875,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,1250,30,5,0
16877,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,11,0
16878,Small,Online Retailer,Referral,UK,Self-Serve,250,30,4,0
16880,Medium,Market Trader,Referral,UK,Priya Kapoor,2000,30,4,0
16881,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,5,0
16882,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,8,0
16883,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,5,0
16884,Small,Gift Shop,Referral,UK,Self-Serve,500,30,6,0
16885,Small,Online Retailer,Referral,UK,Self-Serve,500,60,2,0
16887,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,9,0
16889,Medium,Department Store,Direct Sales,UK,Mohammed Al-Rashid,1750,30,13,0
16891,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,8,0
16892,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,6,0
16893,Small,Florist,Cold Outreach,UK,Self-Serve,250,30,7,0
16895,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,2,0
16897,Small,Florist,Online Enquiry,UK,Self-Serve,750,60,4,0
16898,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,9,0
16899,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,1000,30,18,0
16900,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,2,0
16902,Medium,Florist,Trade Show,UK,Sarah Bennett,3250,60,11,0
16903,Small,Online Retailer,Trade Show,UK,Self-Serve,500,60,4,0
16904,Large,Online Retailer,Referral,UK,Priya Kapoor,11750,90,12,1
16905,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,2250,30,11,0
16906,Small,Homeware Retail,Referral,UK,Self-Serve,250,60,8,0
16907,Medium,Department Store,Direct Sales,UK,Mohammed Al-Rashid,1750,30,12,0
16909,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,4,0
16910,Medium,Gift Shop,Referral,UK,Priya Kapoor,2250,60,13,0
16912,Medium,Homeware Retail,Online Enquiry,UK,Emily Hartley,3000,30,8,0
16913,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,6,0
16914,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,9,0
16915,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,1,0
16916,Small,Florist,Trade Show,UK,Self-Serve,500,30,7,0
16917,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,1,0
16918,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,1250,90,16,0
16919,Medium,Gift Shop,Online Enquiry,UK,Mohammed Al-Rashid,4250,30,7,0
16921,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,1,0
16923,Large,Homeware Retail,Direct Sales,UK,Oliver Walsh,10000,60,24,1
16924,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,6,0
16926,Small,Online Retailer,Referral,UK,Self-Serve,750,30,2,0
16927,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,1,0
16928,Medium,Gift Shop,Direct Sales,UK,Priya Kapoor,1750,60,9,0
16929,Medium,Department Store,Cold Outreach,UK,Oliver Walsh,2750,30,4,0
16930,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,2,0
16931,Large,Florist,Direct Sales,UK,Mohammed Al-Rashid,10000,30,19,1
16932,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,2,0
16933,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,30,6,0
16934,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,2750,90,17,0
16936,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,5,0
16938,Medium,Department Store,Referral,UK,Sarah Bennett,2000,60,11,0
16940,Medium,Gift Shop,Online Enquiry,UK,Priya Kapoor,2000,90,20,0
16942,Medium,Online Retailer,Referral,UK,Emily Hartley,2000,30,4,0
16943,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,9,0
16945,Large,Online Retailer,Direct Sales,UK,James Thornton,10000,60,27,1
16947,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,8,0
16948,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,60,9,0
16949,Medium,Market Trader,Trade Show,UK,Mohammed Al-Rashid,3000,30,11,0
16950,Medium,Gift Shop,Cold Outreach,UK,Sarah Bennett,750,60,7,0
16951,Medium,Gift Shop,Trade Show,UK,James Thornton,2000,60,15,0
16952,Small,Department Store,Cold Outreach,UK,Self-Serve,250,60,8,0
16953,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,8,0
16954,Medium,Homeware Retail,Cold Outreach,UK,Emily Hartley,2250,60,10,0
16955,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,3,0
16956,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,6,0
16957,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,8,0
16959,Small,Market Trader,Referral,UK,Self-Serve,250,60,8,0
16960,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,60,4,0
16961,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,60,6,0
16963,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,1,0
16965,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,60,8,0
16966,Medium,Homeware Retail,Cold Outreach,UK,Emily Hartley,3000,90,6,0
16967,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,7,0
16968,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,2,0
16969,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,8,0
16971,Small,Florist,Trade Show,UK,Self-Serve,750,30,6,0
16976,Small,Other,Cold Outreach,UK,Self-Serve,500,90,3,0
16978,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,7,0
16979,Medium,Market Trader,Online Enquiry,UK,Mohammed Al-Rashid,2000,60,7,0
16980,Medium,Gift Shop,Cold Outreach,UK,Sarah Bennett,1500,60,14,0
16982,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
16983,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,2750,60,1,0
16984,Large,Gift Shop,Trade Show,UK,Emily Hartley,10000,60,10,1
16985,Large,Other,Direct Sales,UK,Mohammed Al-Rashid,10000,60,15,1
16986,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,1000,30,17,0
16987,Medium,Department Store,Online Enquiry,UK,James Thornton,750,30,15,0
16988,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,10,0
16989,Medium,Market Trader,Direct Sales,UK,Oliver Walsh,2750,90,18,0
16990,Small,Other,Online Enquiry,UK,Self-Serve,250,30,3,0
16992,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,750,30,9,0
16996,Medium,Gift Shop,Online Enquiry,UK,Emily Hartley,2500,30,8,0
16997,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,30,3,0
16998,Small,Gift Shop,Referral,UK,Self-Serve,250,90,1,0
16999,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
17001,Large,Homeware Retail,Direct Sales,UK,Oliver Walsh,11500,60,8,1
17002,Medium,Market Trader,Trade Show,UK,Emily Hartley,3250,60,10,0
17004,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,1500,30,21,0
17006,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,3,0
17007,Small,Online Retailer,Referral,UK,Self-Serve,500,30,6,0
17010,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,8,0
17011,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,60,6,0
17014,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,6,0
17015,Medium,Online Retailer,Trade Show,UK,Mohammed Al-Rashid,2750,60,8,0
17017,Large,Market Trader,Direct Sales,UK,James Thornton,11500,90,16,1
17018,Small,Gift Shop,Trade Show,UK,Self-Serve,250,90,2,0
17019,Medium,Market Trader,Direct Sales,UK,Oliver Walsh,2000,60,14,0
17022,Small,Online Retailer,Referral,UK,Self-Serve,250,30,1,0
17024,Small,Online Retailer,Referral,UK,Self-Serve,500,30,8,0
17025,Small,Online Retailer,Referral,UK,Self-Serve,250,30,1,0
17026,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,8,0
17027,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
17029,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,30,1,0
17030,Small,Other,Referral,UK,Self-Serve,500,30,7,0
17031,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,8,0
17033,Medium,Homeware Retail,Online Enquiry,UK,Mohammed Al-Rashid,1750,30,8,0
17034,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,7,0
17035,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,1,0
17037,Medium,Gift Shop,Direct Sales,UK,Oliver Walsh,1500,30,3,0
17038,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,9,0
17040,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,4,0
17041,Medium,Florist,Referral,UK,James Thornton,2250,60,1,0
17042,Medium,Homeware Retail,Referral,UK,Priya Kapoor,1500,30,7,0
17043,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,1500,60,5,0
17044,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,3500,30,9,0
17045,Small,Other,Trade Show,UK,Self-Serve,500,30,4,0
17046,Small,Other,Cold Outreach,UK,Self-Serve,250,30,6,0
17047,Medium,Online Retailer,Trade Show,UK,James Thornton,2250,30,10,0
17048,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,9,0
17049,Large,Department Store,Direct Sales,UK,Oliver Walsh,11000,90,21,1
17050,Medium,Online Retailer,Direct Sales,UK,Emily Hartley,2000,30,12,0
17051,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,8,0
17052,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,60,4,0
17053,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,1,0
17054,Medium,Online Retailer,Online Enquiry,UK,Priya Kapoor,2750,30,16,0
17058,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,2000,60,11,0
17059,Medium,Other,Direct Sales,UK,James Thornton,2000,30,11,0
17060,Small,Gift Shop,Referral,UK,Self-Serve,500,30,3,0
17061,Large,Online Retailer,Online Enquiry,UK,Oliver Walsh,10000,30,13,1
17062,Small,Department Store,Trade Show,UK,Self-Serve,500,30,8,0
17063,Medium,Department Store,Cold Outreach,UK,Mohammed Al-Rashid,1500,30,15,0
17064,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,7,0
17068,Large,Gift Shop,Trade Show,UK,Emily Hartley,10000,60,24,1
17069,Medium,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,750,30,13,0
17070,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,5,0
17071,Medium,Online Retailer,Trade Show,UK,James Thornton,1750,30,9,0
17073,Medium,Gift Shop,Cold Outreach,UK,Oliver Walsh,2000,60,16,0
17075,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,4,0
17076,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,6,0
17078,Small,Online Retailer,Direct Sales,UK,Self-Serve,750,30,3,0
17079,Small,Market Trader,Referral,UK,Self-Serve,500,30,3,0
17080,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,4,0
17081,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,90,3,0
17082,Medium,Market Trader,Trade Show,UK,Sarah Bennett,1000,30,14,0
17083,Medium,Online Retailer,Trade Show,UK,James Thornton,3500,30,3,0
17084,Medium,Department Store,Trade Show,UK,Priya Kapoor,1000,60,10,0
17085,Medium,Market Trader,Trade Show,UK,Oliver Walsh,2000,90,11,0
17086,Medium,Market Trader,Direct Sales,UK,Emily Hartley,750,90,1,0
17088,Medium,Other,Trade Show,UK,Sarah Bennett,2000,30,8,0
17090,Medium,Online Retailer,Online Enquiry,UK,Priya Kapoor,2250,30,11,0
17091,Large,Homeware Retail,Trade Show,UK,Oliver Walsh,10000,60,21,1
17092,Medium,Homeware Retail,Cold Outreach,UK,Emily Hartley,2500,60,9,0
17094,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,7,0
17095,Medium,Online Retailer,Online Enquiry,UK,James Thornton,1500,60,9,0
17096,Medium,Gift Shop,Direct Sales,UK,Priya Kapoor,1500,60,10,0
17097,Medium,Florist,Direct Sales,Western Europe,Oliver Walsh,2500,30,11,0
17100,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,1250,30,15,0
17101,Medium,Online Retailer,Online Enquiry,UK,James Thornton,2500,60,7,0
17102,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
17105,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,3,0
17107,Large,Gift Shop,Referral,UK,James Thornton,13250,30,15,1
17109,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,30,9,0
17110,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,7,0
17111,Small,Online Retailer,Trade Show,UK,Self-Serve,500,60,2,0
17114,Small,Florist,Online Enquiry,UK,Self-Serve,500,30,3,0
17115,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,6,0
17117,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,2,0
17118,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,3,0
17119,Small,Market Trader,Direct Sales,UK,Self-Serve,500,90,9,0
17120,Small,Florist,Online Enquiry,UK,Self-Serve,500,60,3,0
17122,Small,Gift Shop,Referral,UK,Self-Serve,500,30,8,0
17123,Small,Department Store,Referral,UK,Self-Serve,500,30,9,0
17124,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,3,0
17125,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,90,2,0
17126,Medium,Other,Online Enquiry,UK,Priya Kapoor,3500,30,9,0
17128,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,2,0
17131,Medium,Florist,Trade Show,UK,James Thornton,2000,60,11,0
17133,Large,Online Retailer,Direct Sales,UK,Oliver Walsh,10000,90,16,1
17134,Small,Other,Cold Outreach,UK,Self-Serve,250,30,6,0
17135,Medium,Homeware Retail,Online Enquiry,UK,Mohammed Al-Rashid,3250,60,17,0
17138,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,7,0
17139,Large,Gift Shop,Direct Sales,UK,Oliver Walsh,10000,90,22,1
17140,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,1,0
17142,Small,Gift Shop,Trade Show,UK,Self-Serve,250,60,6,0
17144,Medium,Other,Direct Sales,UK,Priya Kapoor,1250,30,19,0
17146,Small,Market Trader,Referral,UK,Self-Serve,250,30,1,0
17147,Medium,Market Trader,Referral,UK,Mohammed Al-Rashid,2250,90,13,0
17148,Small,Florist,Online Enquiry,UK,Self-Serve,250,90,5,0
17152,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,2500,60,6,0
17153,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,30,7,0
17154,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,10,0
17155,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,7,0
17157,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,4,0
17158,Medium,Homeware Retail,Trade Show,UK,Emily Hartley,750,60,5,0
17159,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,1750,30,11,0
17160,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,1250,60,14,0
17162,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,2500,60,8,0
17163,Small,Gift Shop,Referral,UK,Self-Serve,1000,30,4,0
17164,Medium,Other,Direct Sales,UK,Emily Hartley,2250,60,24,0
17165,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,8,0
17166,Small,Other,Direct Sales,UK,Self-Serve,250,30,8,0
17169,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,1,0
17171,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,3,0
17172,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,5,0
17173,Large,Homeware Retail,Referral,UK,James Thornton,10500,60,10,1
17174,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,30,10,0
17175,Medium,Gift Shop,Cold Outreach,UK,Oliver Walsh,1000,60,17,0
17176,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,3,0
17179,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,10,0
17180,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,90,5,0
17181,Small,Online Retailer,Referral,UK,Self-Serve,250,30,13,0
17183,Medium,Gift Shop,Direct Sales,UK,Mohammed Al-Rashid,3250,60,11,0
17186,Small,Gift Shop,Referral,UK,Self-Serve,250,30,7,0
17187,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,9,0
17188,Medium,Gift Shop,Trade Show,UK,Emily Hartley,2250,30,16,0
17189,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,7,0
17190,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,60,5,0
17191,Medium,Gift Shop,Referral,UK,James Thornton,2250,30,13,0
17193,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,2750,30,6,0
17194,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,5,0
17197,Medium,Homeware Retail,Trade Show,UK,James Thornton,1750,30,4,0
17198,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,1,0
17201,Small,Market Trader,Online Enquiry,UK,Self-Serve,750,30,5,0
17203,Medium,Gift Shop,Direct Sales,UK,James Thornton,2750,60,16,0
17204,Medium,Online Retailer,Trade Show,UK,Priya Kapoor,1250,60,15,0
17205,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,5,0
17206,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,10,0
17211,Medium,Online Retailer,Direct Sales,UK,Oliver Walsh,1750,60,7,0
17212,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,1,0
17213,Medium,Homeware Retail,Referral,UK,Mohammed Al-Rashid,1500,90,1,0
17214,Medium,Gift Shop,Online Enquiry,UK,Sarah Bennett,3250,60,4,0
17217,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,7,0
17218,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,250,60,7,0
17219,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,6,0
17220,Medium,Gift Shop,Online Enquiry,UK,Sarah Bennett,2750,30,18,0
17221,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,2,0
17222,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,6,0
17223,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,7,0
17226,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,2,0
17227,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,9,0
17228,Medium,Market Trader,Trade Show,UK,Priya Kapoor,1750,30,9,0
17229,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,4,0
17230,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,1750,30,21,0
17231,Medium,Online Retailer,Direct Sales,UK,Mohammed Al-Rashid,1750,60,13,0
17232,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,60,8,0
17233,Small,Other,Online Enquiry,UK,Self-Serve,500,30,9,0
17234,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,3,0
17235,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,60,9,0
17236,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,3,0
17237,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,3,0
17238,Large,Department Store,Direct Sales,UK,Sarah Bennett,13250,30,16,1
17239,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,3,0
17242,Medium,Homeware Retail,Trade Show,UK,Emily Hartley,2000,60,14,0
17243,Large,Market Trader,Direct Sales,UK,Mohammed Al-Rashid,10500,60,20,1
17244,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,1000,30,8,0
17245,Small,Market Trader,Referral,UK,Self-Serve,250,30,7,0
17247,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,4,0
17248,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,30,4,0
17250,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,750,30,5,0
17251,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,6,0
17252,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,6,0
17253,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,4,0
17254,Small,Other,Cold Outreach,UK,Self-Serve,500,30,8,0
17255,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,4,0
17256,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,3,0
17259,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,1,0
17262,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,1000,60,15,0
17263,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,60,5,0
17265,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,6,0
17266,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,8,0
17267,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,90,4,0
17268,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,1,0
